date,city,country,temp_high_c,temp_low_c,precipitation_mm,humidity_pct,condition
2023-04-30,New York,USA,11.4,0.9,0.2,82.2,Partly Cloudy
2023-04-30,London,UK,14.7,5.8,0.1,66.5,Partly Cloudy
2023-04-30,Tokyo,Japan,17.8,6.9,0.0,99,Sunny
2023-04-30,Sydney,Australia,17.9,7.9,0.6,55.2,Light Rain
2023-04-30,Cairo,Egypt,23.0,14.3,0.3,78.1,Cloudy
2023-05-01,New York,USA,12.4,3.7,0.1,58.7,Light Rain
2023-05-01,London,UK,10.3,6.6,0.9,47.0,Sunny
2023-05-01,Tokyo,Japan,14.4,10.5,0.9,46.8,Sunny
2023-05-01,Sydney,Australia,14.8,5.9,0.2,70.9,Cloudy
2023-05-01,Cairo,Egypt,22.8,19.3,0.0,45.8,Sunny
2023-05-02,New York,USA,12.7,3.9,1.9,75.7,Partly Cloudy
2023-05-02,London,UK,19.2,8.0,1.4,31.0,Clear
2023-05-02,Tokyo,Japan,15.9,8.9,0.0,46.0,Light Rain
2023-05-02,Sydney,Australia,12.5,7.4,0.2,68.6,Partly Cloudy
2023-05-02,Cairo,Egypt,22.7,18.9,0.1,99,Clear
2023-05-03,New York,USA,12.1,4.3,0.6,63.0,Clear
2023-05-03,London,UK,12.7,3.0,0.7,40.8,Light Rain
2023-05-03,Tokyo,Japan,15.7,9.8,0.0,55.7,Clear
2023-05-03,Sydney,Australia,11.7,8.0,0.1,72.7,Light Rain
2023-05-03,Cairo,Egypt,23.7,17.1,0.0,62.3,Sunny
2023-05-04,New York,USA,10.7,3.0,0.1,76.1,Light Rain
2023-05-04,London,UK,9.7,7.3,0.6,58.1,Partly Cloudy
2023-05-04,Tokyo,Japan,15.6,10.5,0.0,66.9,Sunny
2023-05-04,Sydney,Australia,21.5,6.1,0.1,46.8,Light Rain
2023-05-04,Cairo,Egypt,26.0,17.5,0.8,69.1,Light Rain
2023-05-05,New York,USA,11.4,5.7,0.1,50.2,Sunny
2023-05-05,London,UK,13.3,7.3,1.3,89.2,Cloudy
2023-05-05,Tokyo,Japan,18.2,5.4,0.2,80.9,Partly Cloudy
2023-05-05,Sydney,Australia,15.1,3.9,0.6,29.4,Cloudy
2023-05-05,Cairo,Egypt,26.4,19.0,0.0,84.9,Clear
2023-05-06,New York,USA,17.1,3.8,0.4,71.2,Light Rain
2023-05-06,London,UK,14.5,3.2,0.4,39.6,Sunny
2023-05-06,Tokyo,Japan,15.2,10.5,0.2,79.4,Cloudy
2023-05-06,Sydney,Australia,17.1,8.2,2.0,49.8,Partly Cloudy
2023-05-06,Cairo,Egypt,31.4,20.1,0.0,54.3,Partly Cloudy
2023-05-07,New York,USA,15.8,6.7,3.1,31.3,Cloudy
2023-05-07,London,UK,14.9,10.7,0.6,32.0,Light Rain
2023-05-07,Tokyo,Japan,16.0,13.5,0.2,68.9,Sunny
2023-05-07,Sydney,Australia,15.3,3.4,1.7,26.7,Partly Cloudy
2023-05-07,Cairo,Egypt,27.1,20.8,0.3,68.5,Cloudy
2023-05-08,New York,USA,12.3,9.6,0.0,54.8,Partly Cloudy
2023-05-08,London,UK,15.3,10.8,0.0,51.8,Sunny
2023-05-08,Tokyo,Japan,19.5,10.3,14.7,20,Heavy Rain
2023-05-08,Sydney,Australia,13.2,7.5,0.5,40.4,Cloudy
2023-05-08,Cairo,Egypt,24.4,20.1,0.1,45.1,Clear
2023-05-09,New York,USA,12.7,2.2,0.2,20,Partly Cloudy
2023-05-09,London,UK,14.9,6.1,0.1,66.2,Sunny
2023-05-09,Tokyo,Japan,20.4,7.8,2.4,72.8,Light Rain
2023-05-09,Sydney,Australia,15.6,5.3,3.3,42.7,Clear
2023-05-09,Cairo,Egypt,26.8,20.6,0.1,35.4,Light Rain
2023-05-10,New York,USA,14.7,7.8,0.4,65.9,Partly Cloudy
2023-05-10,London,UK,13.2,8.4,6.6,79.1,Heavy Rain
2023-05-10,Tokyo,Japan,18.4,10.2,0.1,92.1,Light Rain
2023-05-10,Sydney,Australia,10.9,6.1,0.0,99,Partly Cloudy
2023-05-10,Cairo,Egypt,26.5,18.0,0.0,48.4,Light Rain
2023-05-11,New York,USA,14.0,3.9,1.1,69.9,Sunny
2023-05-11,London,UK,12.0,9.3,0.6,54.3,Clear
2023-05-11,Tokyo,Japan,13.2,9.0,0.1,73.9,Cloudy
2023-05-11,Sydney,Australia,20.1,8.4,0.1,53.7,Sunny
2023-05-11,Cairo,Egypt,29.6,19.8,0.0,41.8,Sunny
2023-05-12,New York,USA,10.5,2.9,0.7,48.8,Sunny
2023-05-12,London,UK,16.9,7.8,0.8,48.0,Cloudy
2023-05-12,Tokyo,Japan,16.7,12.6,0.1,20,Clear
2023-05-12,Sydney,Australia,9.9,6.3,0.8,60.6,Clear
2023-05-12,Cairo,Egypt,27.7,21.4,0.0,63.3,Cloudy
2023-05-13,New York,USA,10.7,6.7,0.0,72.2,Clear
2023-05-13,London,UK,14.2,6.5,0.1,45.4,Light Rain
2023-05-13,Tokyo,Japan,22.1,11.6,0.9,38.5,Partly Cloudy
2023-05-13,Sydney,Australia,16.6,7.3,0.1,67.7,Partly Cloudy
2023-05-13,Cairo,Egypt,27.0,21.4,0.0,77.8,Light Rain
2023-05-14,New York,USA,14.3,3.7,0.0,53.8,Sunny
2023-05-14,London,UK,17.4,6.8,0.1,25.9,Partly Cloudy
2023-05-14,Tokyo,Japan,20.2,7.5,7.1,77.7,Heavy Rain
2023-05-14,Sydney,Australia,13.7,6.8,0.0,49.4,Light Rain
2023-05-14,Cairo,Egypt,27.6,18.4,0.1,78.8,Light Rain
2023-05-15,New York,USA,17.1,8.9,9.4,76.3,Heavy Rain
2023-05-15,London,UK,12.7,7.6,0.4,74.6,Sunny
2023-05-15,Tokyo,Japan,22.5,10.9,0.0,57.2,Clear
2023-05-15,Sydney,Australia,12.3,4.9,9.2,55.3,Heavy Rain
2023-05-15,Cairo,Egypt,25.1,22.1,0.5,43.4,Sunny
2023-05-16,New York,USA,15.8,10.7,2.9,31.6,Partly Cloudy
2023-05-16,London,UK,15.2,9.2,0.3,75.7,Sunny
2023-05-16,Tokyo,Japan,17.6,9.4,0.1,57.8,Cloudy
2023-05-16,Sydney,Australia,16.1,1.8,0.1,48.2,Cloudy
2023-05-16,Cairo,Egypt,30.7,20.7,0.1,63.3,Hazy
2023-05-17,New York,USA,17.6,9.0,0.7,64.1,Sunny
2023-05-17,London,UK,17.5,7.2,0.0,43.2,Partly Cloudy
2023-05-17,Tokyo,Japan,16.4,10.3,0.2,35.9,Cloudy
2023-05-17,Sydney,Australia,17.0,3.0,0.1,20,Clear
2023-05-17,Cairo,Egypt,34.4,20.3,0.5,87.3,Sunny
2023-05-18,New York,USA,17.0,5.3,0.0,66.0,Cloudy
2023-05-18,London,UK,12.4,8.8,0.3,31.0,Cloudy
2023-05-18,Tokyo,Japan,13.5,6.9,0.4,50.0,Sunny
2023-05-18,Sydney,Australia,12.6,6.3,0.8,56.9,Partly Cloudy
2023-05-18,Cairo,Egypt,33.4,20.2,0.0,46.0,Partly Cloudy
2023-05-19,New York,USA,18.0,9.8,0.6,78.0,Clear
2023-05-19,London,UK,13.7,8.3,0.6,98.6,Sunny
2023-05-19,Tokyo,Japan,17.3,11.3,0.6,78.8,Sunny
2023-05-19,Sydney,Australia,12.9,8.4,0.1,64.5,Cloudy
2023-05-19,Cairo,Egypt,31.8,14.8,0.1,36.2,Hazy
2023-05-20,New York,USA,15.1,8.4,1.0,63.3,Sunny
2023-05-20,London,UK,15.6,6.9,0.6,38.6,Clear
2023-05-20,Tokyo,Japan,22.6,14.2,0.4,56.2,Light Rain
2023-05-20,Sydney,Australia,15.3,8.3,0.1,20,Cloudy
2023-05-20,Cairo,Egypt,29.6,20.8,0.0,31.7,Sunny
2023-05-21,New York,USA,17.4,7.3,0.7,43.9,Partly Cloudy
2023-05-21,London,UK,15.3,9.6,0.0,38.9,Clear
2023-05-21,Tokyo,Japan,24.4,10.8,0.1,86.8,Cloudy
2023-05-21,Sydney,Australia,11.9,5.5,1.8,43.1,Light Rain
2023-05-21,Cairo,Egypt,30.3,21.0,0.0,46.9,Hazy
2023-05-22,New York,USA,10.7,8.7,0.5,75.5,Sunny
2023-05-22,London,UK,20.7,8.7,0.1,37.6,Sunny
2023-05-22,Tokyo,Japan,21.8,11.6,0.0,71.8,Sunny
2023-05-22,Sydney,Australia,15.7,5.8,0.1,32.8,Clear
2023-05-22,Cairo,Egypt,27.0,22.5,0.9,57.0,Sunny
2023-05-23,New York,USA,13.9,8.6,2.9,67.3,Sunny
2023-05-23,London,UK,15.7,11.3,0.1,88.7,Clear
2023-05-23,Tokyo,Japan,21.5,13.8,0.7,76.7,Cloudy
2023-05-23,Sydney,Australia,10.8,3.8,0.1,73.0,Clear
2023-05-23,Cairo,Egypt,27.7,20.2,0.0,60.9,Sunny
2023-05-24,New York,USA,15.6,3.6,1.2,34.6,Partly Cloudy
2023-05-24,London,UK,14.1,6.5,0.8,84.1,Partly Cloudy
2023-05-24,Tokyo,Japan,19.7,12.6,0.2,71.5,Light Rain
2023-05-24,Sydney,Australia,8.9,6.2,2.1,60.0,Clear
2023-05-24,Cairo,Egypt,30.4,18.3,0.0,36.4,Partly Cloudy
2023-05-25,New York,USA,17.1,7.7,0.4,42.1,Clear
2023-05-25,London,UK,17.8,6.6,0.0,23.2,Light Rain
2023-05-25,Tokyo,Japan,20.1,13.3,0.0,81.4,Partly Cloudy
2023-05-25,Sydney,Australia,14.6,4.5,0.0,68.0,Clear
2023-05-25,Cairo,Egypt,30.3,19.8,0.0,27.7,Sunny
2023-05-26,New York,USA,15.6,9.1,0.3,43.6,Cloudy
2023-05-26,London,UK,14.4,8.9,0.9,56.7,Partly Cloudy
2023-05-26,Tokyo,Japan,22.1,8.4,17.3,48.3,Heavy Rain
2023-05-26,Sydney,Australia,10.4,4.2,0.1,70.2,Partly Cloudy
2023-05-26,Cairo,Egypt,29.6,22.1,0.0,28.3,Sunny
2023-05-27,New York,USA,18.3,7.3,1.1,49.6,Cloudy
2023-05-27,London,UK,13.3,9.5,0.6,71.3,Light Rain
2023-05-27,Tokyo,Japan,20.4,13.8,0.1,43.6,Clear
2023-05-27,Sydney,Australia,11.5,5.2,0.0,32.9,Cloudy
2023-05-27,Cairo,Egypt,29.9,17.1,0.3,45.3,Partly Cloudy
2023-05-28,New York,USA,11.5,6.5,2.1,53.6,Light Rain
2023-05-28,London,UK,19.8,6.1,17.3,20,Heavy Rain
2023-05-28,Tokyo,Japan,20.4,12.6,0.5,29.7,Sunny
2023-05-28,Sydney,Australia,14.7,4.0,4.1,47.3,Light Rain
2023-05-28,Cairo,Egypt,27.6,22.2,0.2,93.8,Cloudy
2023-05-29,New York,USA,15.9,10.4,0.2,58.7,Cloudy
2023-05-29,London,UK,13.8,10.2,1.1,20,Clear
2023-05-29,Tokyo,Japan,22.6,10.8,0.0,50.5,Sunny
2023-05-29,Sydney,Australia,9.7,4.8,0.6,99,Light Rain
2023-05-29,Cairo,Egypt,31.8,22.4,0.0,30.7,Partly Cloudy
2023-05-30,New York,USA,16.2,4.4,0.2,45.2,Partly Cloudy
2023-05-30,London,UK,17.9,7.0,1.8,79.1,Cloudy
2023-05-30,Tokyo,Japan,23.0,12.7,0.0,59.9,Clear
2023-05-30,Sydney,Australia,8.7,6.699999999999999,0.2,35.9,Partly Cloudy
2023-05-30,Cairo,Egypt,28.3,24.4,0.1,46.0,Hazy
2023-05-31,New York,USA,15.1,8.1,1.3,53.3,Clear
2023-05-31,London,UK,15.0,6.3,0.3,60.9,Cloudy
2023-05-31,Tokyo,Japan,26.6,10.6,0.1,30.8,Light Rain
2023-05-31,Sydney,Australia,13.8,7.5,0.3,67.9,Sunny
2023-05-31,Cairo,Egypt,27.2,22.1,0.1,67.2,Cloudy
2023-06-01,New York,USA,9.0,6.9,1.0,44.7,Clear
2023-06-01,London,UK,16.5,8.0,5.3,51.7,Heavy Rain
2023-06-01,Tokyo,Japan,20.2,12.5,0.2,53.0,Clear
2023-06-01,Sydney,Australia,13.9,1.0,4.6,22.0,Light Rain
2023-06-01,Cairo,Egypt,27.1,16.4,0.0,45.7,Cloudy
2023-06-02,New York,USA,23.0,7.1,0.1,46.8,Partly Cloudy
2023-06-02,London,UK,13.4,8.0,0.1,41.2,Clear
2023-06-02,Tokyo,Japan,23.7,12.1,0.1,33.7,Partly Cloudy
2023-06-02,Sydney,Australia,13.2,2.4,0.0,63.7,Cloudy
2023-06-02,Cairo,Egypt,27.9,18.6,0.1,61.4,Clear
2023-06-03,New York,USA,18.7,7.0,0.0,82.8,Partly Cloudy
2023-06-03,London,UK,15.4,7.9,0.2,74.1,Clear
2023-06-03,Tokyo,Japan,21.3,12.8,0.9,75.9,Sunny
2023-06-03,Sydney,Australia,14.6,2.3,0.1,63.9,Light Rain
2023-06-03,Cairo,Egypt,31.8,24.8,0.0,48.2,Sunny
2023-06-04,New York,USA,14.9,9.0,0.3,45.4,Light Rain
2023-06-04,London,UK,15.6,7.8,0.6,83.1,Clear
2023-06-04,Tokyo,Japan,21.8,14.1,3.6,57.3,Clear
2023-06-04,Sydney,Australia,10.9,2.6,0.1,90.4,Sunny
2023-06-04,Cairo,Egypt,30.0,20.6,0.3,57.4,Partly Cloudy
2023-06-05,New York,USA,18.5,7.3,1.2,66.3,Clear
2023-06-05,London,UK,21.4,4.1,0.2,62.6,Partly Cloudy
2023-06-05,Tokyo,Japan,22.1,12.4,3.4,40.3,Partly Cloudy
2023-06-05,Sydney,Australia,11.2,8.4,0.8,77.6,Partly Cloudy
2023-06-05,Cairo,Egypt,28.3,19.3,0.0,77.1,Sunny
2023-06-06,New York,USA,15.5,8.7,0.0,67.2,Sunny
2023-06-06,London,UK,13.5,6.6,0.1,20.8,Light Rain
2023-06-06,Tokyo,Japan,19.4,10.6,0.1,62.1,Light Rain
2023-06-06,Sydney,Australia,13.7,0.9,0.1,97.5,Cloudy
2023-06-06,Cairo,Egypt,27.5,23.3,0.8,74.7,Cloudy
2023-06-07,New York,USA,19.8,9.6,3.6,39.0,Cloudy
2023-06-07,London,UK,19.1,9.5,0.3,67.1,Cloudy
2023-06-07,Tokyo,Japan,16.3,14.3,0.0,61.1,Clear
2023-06-07,Sydney,Australia,13.0,8.0,21.1,77.6,Heavy Rain
2023-06-07,Cairo,Egypt,28.7,22.0,0.5,43.7,Sunny
2023-06-08,New York,USA,21.5,14.2,1.1,89.6,Partly Cloudy
2023-06-08,London,UK,18.4,9.1,0.0,57.1,Clear
2023-06-08,Tokyo,Japan,21.5,13.1,0.0,51.4,Partly Cloudy
2023-06-08,Sydney,Australia,15.2,4.4,0.5,99,Sunny
2023-06-08,Cairo,Egypt,30.2,20.7,0.1,30.0,Sunny
2023-06-09,New York,USA,19.3,7.0,0.0,55.4,Clear
2023-06-09,London,UK,16.7,10.5,0.3,47.4,Sunny
2023-06-09,Tokyo,Japan,18.7,13.6,1.4,55.4,Sunny
2023-06-09,Sydney,Australia,15.2,2.8,0.2,55.6,Sunny
2023-06-09,Cairo,Egypt,34.4,19.4,0.0,41.3,Sunny
2023-06-10,New York,USA,21.2,8.6,3.9,53.5,Light Rain
2023-06-10,London,UK,15.2,11.0,1.3,78.1,Cloudy
2023-06-10,Tokyo,Japan,15.5,11.6,2.6,89.8,Cloudy
2023-06-10,Sydney,Australia,14.3,3.7,0.0,75.8,Clear
2023-06-10,Cairo,Egypt,28.8,25.1,0.4,42.5,Sunny
2023-06-11,New York,USA,17.4,9.4,0.1,50.4,Cloudy
2023-06-11,London,UK,14.2,9.1,0.1,87.5,Cloudy
2023-06-11,Tokyo,Japan,20.3,13.3,0.8,37.4,Clear
2023-06-11,Sydney,Australia,12.3,5.2,0.2,61.2,Clear
2023-06-11,Cairo,Egypt,35.0,20.9,0.0,32.9,Sunny
2023-06-12,New York,USA,20.1,8.3,0.1,62.6,Light Rain
2023-06-12,London,UK,21.2,11.4,0.1,75.1,Light Rain
2023-06-12,Tokyo,Japan,23.2,14.5,0.1,62.9,Clear
2023-06-12,Sydney,Australia,12.4,4.8,0.1,47.9,Clear
2023-06-12,Cairo,Egypt,24.5,19.4,0.0,52.3,Sunny
2023-06-13,New York,USA,12.9,9.4,6.2,45.7,Heavy Rain
2023-06-13,London,UK,21.3,7.9,0.6,26.2,Cloudy
2023-06-13,Tokyo,Japan,16.2,14.0,0.0,34.7,Partly Cloudy
2023-06-13,Sydney,Australia,12.4,6.8,0.5,70.1,Clear
2023-06-13,Cairo,Egypt,33.5,22.5,0.1,47.9,Hazy
2023-06-14,New York,USA,17.0,10.0,0.1,59.7,Partly Cloudy
2023-06-14,London,UK,16.6,6.7,0.3,73.2,Clear
2023-06-14,Tokyo,Japan,20.3,10.3,0.0,83.3,Cloudy
2023-06-14,Sydney,Australia,10.5,8.5,0.0,34.4,Light Rain
2023-06-14,Cairo,Egypt,29.3,24.1,0.1,41.0,Sunny
2023-06-15,New York,USA,15.8,9.4,21.1,47.8,Heavy Rain
2023-06-15,London,UK,18.7,10.8,0.0,55.0,Cloudy
2023-06-15,Tokyo,Japan,22.9,15.8,5.5,63.9,Heavy Rain
2023-06-15,Sydney,Australia,12.6,3.5,0.8,94.4,Cloudy
2023-06-15,Cairo,Egypt,28.9,19.1,0.1,76.7,Sunny
2023-06-16,New York,USA,16.8,8.4,0.2,20.0,Sunny
2023-06-16,London,UK,11.9,5.5,0.0,63.6,Light Rain
2023-06-16,Tokyo,Japan,23.2,15.4,0.1,20,Cloudy
2023-06-16,Sydney,Australia,8.0,2.7,0.4,79.7,Sunny
2023-06-16,Cairo,Egypt,32.1,26.5,0.1,20,Sunny
2023-06-17,New York,USA,24.2,8.4,0.3,55.9,Light Rain
2023-06-17,London,UK,14.4,11.9,0.0,59.2,Partly Cloudy
2023-06-17,Tokyo,Japan,20.9,13.3,0.1,38.0,Clear
2023-06-17,Sydney,Australia,14.2,0.7,0.4,67.7,Clear
2023-06-17,Cairo,Egypt,32.6,23.7,0.0,31.6,Sunny
2023-06-18,New York,USA,15.5,8.5,1.3,22.9,Clear
2023-06-18,London,UK,19.7,9.3,0.0,78.4,Sunny
2023-06-18,Tokyo,Japan,22.4,12.3,0.4,20,Clear
2023-06-18,Sydney,Australia,14.0,-0.8,0.1,68.7,Light Rain
2023-06-18,Cairo,Egypt,30.4,26.0,0.3,46.9,Sunny
2023-06-19,New York,USA,12.9,7.8,0.0,60.6,Clear
2023-06-19,London,UK,19.1,9.2,0.0,43.1,Sunny
2023-06-19,Tokyo,Japan,24.4,13.9,0.2,56.4,Sunny
2023-06-19,Sydney,Australia,7.8,4.7,0.7,82.9,Cloudy
2023-06-19,Cairo,Egypt,30.8,19.8,0.0,57.8,Sunny
2023-06-20,New York,USA,16.9,7.6,0.6,30.0,Light Rain
2023-06-20,London,UK,17.6,9.9,0.2,65.1,Partly Cloudy
2023-06-20,Tokyo,Japan,21.3,11.2,0.0,42.3,Clear
2023-06-20,Sydney,Australia,9.0,4.8,0.1,63.0,Sunny
2023-06-20,Cairo,Egypt,27.7,21.0,0.0,57.4,Light Rain
2023-06-21,New York,USA,19.7,11.7,0.1,38.6,Clear
2023-06-21,London,UK,22.8,6.5,0.3,34.9,Clear
2023-06-21,Tokyo,Japan,23.5,13.7,3.1,78.9,Cloudy
2023-06-21,Sydney,Australia,9.0,5.6,3.0,77.8,Sunny
2023-06-21,Cairo,Egypt,28.5,17.6,0.0,67.4,Partly Cloudy
2023-06-22,New York,USA,14.3,7.5,0.1,33.2,Partly Cloudy
2023-06-22,London,UK,20.6,6.4,0.7,82.9,Clear
2023-06-22,Tokyo,Japan,18.7,15.1,1.2,51.6,Cloudy
2023-06-22,Sydney,Australia,9.0,2.5,0.1,45.3,Cloudy
2023-06-22,Cairo,Egypt,27.6,21.7,0.0,61.9,Partly Cloudy
2023-06-23,New York,USA,14.2,10.6,0.1,20,Light Rain
2023-06-23,London,UK,15.2,11.6,0.0,54.8,Light Rain
2023-06-23,Tokyo,Japan,20.7,12.3,0.1,53.7,Partly Cloudy
2023-06-23,Sydney,Australia,8.9,2.5,0.3,64.3,Cloudy
2023-06-23,Cairo,Egypt,29.0,22.6,0.1,59.7,Partly Cloudy
2023-06-24,New York,USA,16.7,9.6,0.1,36.6,Partly Cloudy
2023-06-24,London,UK,17.3,12.0,0.3,28.1,Sunny
2023-06-24,Tokyo,Japan,18.1,16.1,0.6,58.9,Clear
2023-06-24,Sydney,Australia,10.6,5.8,0.1,54.4,Partly Cloudy
2023-06-24,Cairo,Egypt,29.4,20.9,0.2,78.5,Sunny
2023-06-25,New York,USA,16.7,8.8,0.4,45.5,Cloudy
2023-06-25,London,UK,16.4,10.0,0.7,44.6,Clear
2023-06-25,Tokyo,Japan,26.4,15.6,0.0,96.5,Partly Cloudy
2023-06-25,Sydney,Australia,7.5,3.6,0.2,55.8,Sunny
2023-06-25,Cairo,Egypt,31.1,18.5,0.0,89.3,Hazy
2023-06-26,New York,USA,16.2,7.4,0.4,92.4,Clear
2023-06-26,London,UK,17.8,6.8,0.1,37.4,Cloudy
2023-06-26,Tokyo,Japan,21.9,12.3,1.8,54.7,Partly Cloudy
2023-06-26,Sydney,Australia,13.5,4.3,0.7,79.7,Cloudy
2023-06-26,Cairo,Egypt,27.5,21.6,0.0,25.5,Sunny
2023-06-27,New York,USA,16.2,9.7,0.0,58.9,Light Rain
2023-06-27,London,UK,19.2,11.7,4.7,86.6,Clear
2023-06-27,Tokyo,Japan,18.9,13.4,0.4,83.9,Sunny
2023-06-27,Sydney,Australia,11.2,6.5,0.0,50.9,Sunny
2023-06-27,Cairo,Egypt,28.9,18.3,0.0,45.1,Sunny
2023-06-28,New York,USA,17.4,10.9,0.0,40.2,Light Rain
2023-06-28,London,UK,18.4,11.2,0.1,79.2,Clear
2023-06-28,Tokyo,Japan,21.2,15.2,0.7,57.0,Sunny
2023-06-28,Sydney,Australia,14.8,5.3,0.0,41.7,Clear
2023-06-28,Cairo,Egypt,26.4,20.5,0.0,44.3,Cloudy
2023-06-29,New York,USA,18.3,7.8,1.7,68.0,Sunny
2023-06-29,London,UK,16.5,8.5,0.4,57.8,Partly Cloudy
2023-06-29,Tokyo,Japan,24.9,13.3,1.0,51.5,Partly Cloudy
2023-06-29,Sydney,Australia,9.2,4.6,0.2,71.4,Partly Cloudy
2023-06-29,Cairo,Egypt,30.2,22.7,0.1,62.4,Sunny
2023-06-30,New York,USA,16.4,3.3,0.9,79.3,Clear
2023-06-30,London,UK,18.7,5.5,2.4,40.7,Light Rain
2023-06-30,Tokyo,Japan,21.8,15.4,0.3,75.2,Partly Cloudy
2023-06-30,Sydney,Australia,12.0,6.1,0.0,36.8,Partly Cloudy
2023-06-30,Cairo,Egypt,28.7,23.7,2.1,48.2,Sunny
2023-07-01,New York,USA,22.6,7.4,0.4,91.4,Light Rain
2023-07-01,London,UK,18.9,9.4,0.4,28.9,Sunny
2023-07-01,Tokyo,Japan,23.7,16.9,0.0,74.9,Partly Cloudy
2023-07-01,Sydney,Australia,11.0,3.6,0.7,63.3,Clear
2023-07-01,Cairo,Egypt,27.6,19.2,0.0,23.7,Partly Cloudy
2023-07-02,New York,USA,18.5,8.3,0.0,54.6,Light Rain
2023-07-02,London,UK,17.6,7.9,0.1,62.6,Cloudy
2023-07-02,Tokyo,Japan,18.9,11.6,1.2,85.1,Partly Cloudy
2023-07-02,Sydney,Australia,15.0,2.5,0.6,50.4,Cloudy
2023-07-02,Cairo,Egypt,30.3,24.1,0.9,65.4,Hazy
2023-07-03,New York,USA,15.0,5.0,2.4,39.3,Sunny
2023-07-03,London,UK,16.7,12.2,1.0,73.0,Clear
2023-07-03,Tokyo,Japan,19.1,13.9,0.1,92.1,Partly Cloudy
2023-07-03,Sydney,Australia,11.7,1.8,0.2,69.1,Partly Cloudy
2023-07-03,Cairo,Egypt,29.0,20.7,0.0,22.9,Partly Cloudy
2023-07-04,New York,USA,17.6,9.7,0.3,60.4,Light Rain
2023-07-04,London,UK,15.7,12.8,0.1,77.6,Partly Cloudy
2023-07-04,Tokyo,Japan,24.6,14.5,0.2,43.6,Cloudy
2023-07-04,Sydney,Australia,9.4,4.8,0.2,48.2,Clear
2023-07-04,Cairo,Egypt,27.7,23.0,5.4,45.4,Heavy Rain
2023-07-05,New York,USA,15.4,6.8,0.0,27.4,Light Rain
2023-07-05,London,UK,12.7,6.9,0.4,68.5,Clear
2023-07-05,Tokyo,Japan,19.4,12.2,0.3,58.8,Light Rain
2023-07-05,Sydney,Australia,11.0,3.0,1.9,99,Light Rain
2023-07-05,Cairo,Egypt,28.3,21.1,0.0,74.7,Hazy
2023-07-06,New York,USA,12.8,7.5,0.9,52.4,Partly Cloudy
2023-07-06,London,UK,19.9,9.5,0.4,30.9,Light Rain
2023-07-06,Tokyo,Japan,22.8,11.2,0.4,61.3,Light Rain
2023-07-06,Sydney,Australia,13.3,2.1,0.0,87.7,Sunny
2023-07-06,Cairo,Egypt,29.7,20.0,0.0,63.9,Hazy
2023-07-07,New York,USA,17.7,8.9,0.1,63.4,Cloudy
2023-07-07,London,UK,12.2,7.0,0.2,86.4,Light Rain
2023-07-07,Tokyo,Japan,22.4,14.3,0.3,36.2,Light Rain
2023-07-07,Sydney,Australia,11.1,3.3,0.1,92.6,Cloudy
2023-07-07,Cairo,Egypt,26.7,19.9,0.0,61.3,Partly Cloudy
2023-07-08,New York,USA,15.2,7.4,0.2,47.9,Sunny
2023-07-08,London,UK,18.2,8.5,1.9,80.5,Clear
2023-07-08,Tokyo,Japan,18.7,9.1,0.4,63.2,Sunny
2023-07-08,Sydney,Australia,12.5,3.4,0.0,61.3,Partly Cloudy
2023-07-08,Cairo,Egypt,30.4,20.5,0.1,74.9,Sunny
2023-07-09,New York,USA,13.9,4.5,0.2,95.2,Light Rain
2023-07-09,London,UK,18.7,9.7,0.0,49.4,Clear
2023-07-09,Tokyo,Japan,16.1,12.9,0.3,29.9,Clear
2023-07-09,Sydney,Australia,14.9,5.7,0.0,51.8,Cloudy
2023-07-09,Cairo,Egypt,29.7,16.7,0.1,21.0,Hazy
2023-07-10,New York,USA,14.4,9.7,0.0,96.0,Light Rain
2023-07-10,London,UK,12.4,9.7,0.1,42.9,Sunny
2023-07-10,Tokyo,Japan,22.3,11.6,0.2,90.1,Light Rain
2023-07-10,Sydney,Australia,12.3,5.9,0.0,99,Sunny
2023-07-10,Cairo,Egypt,34.2,23.7,0.6,53.8,Sunny
2023-07-11,New York,USA,18.5,7.0,0.0,33.9,Cloudy
2023-07-11,London,UK,17.5,9.4,0.0,64.4,Light Rain
2023-07-11,Tokyo,Japan,25.9,9.1,3.2,52.9,Cloudy
2023-07-11,Sydney,Australia,16.5,1.7,0.0,75.1,Sunny
2023-07-11,Cairo,Egypt,30.6,15.6,0.0,20,Sunny
2023-07-12,New York,USA,13.1,5.6,0.1,37.9,Light Rain
2023-07-12,London,UK,17.9,10.6,0.1,58.1,Cloudy
2023-07-12,Tokyo,Japan,25.6,14.7,0.3,99,Light Rain
2023-07-12,Sydney,Australia,7.3,4.3,0.0,56.3,Partly Cloudy
2023-07-12,Cairo,Egypt,29.4,22.4,0.3,36.4,Sunny
2023-07-13,New York,USA,15.4,8.4,1.0,71.0,Clear
2023-07-13,London,UK,17.2,6.1,0.3,29.4,Sunny
2023-07-13,Tokyo,Japan,20.7,12.5,0.0,47.8,Partly Cloudy
2023-07-13,Sydney,Australia,13.9,6.8,0.2,51.3,Cloudy
2023-07-13,Cairo,Egypt,25.4,21.8,0.0,42.6,Light Rain
2023-07-14,New York,USA,16.4,5.9,0.0,41.4,Light Rain
2023-07-14,London,UK,19.7,12.2,0.0,55.3,Cloudy
2023-07-14,Tokyo,Japan,18.1,13.7,0.1,63.2,Light Rain
